Domain,Area,Element,Item,Year,Unit,Value
"SDG Indicators","Austria","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","1.17093"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","14.8375"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","13.9546"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","12.4256"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","10.9881"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","9.14754"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","7.09105"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","6.54008"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","5.57088"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","6.12193"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","5.54457"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","5.07622"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","5.13977"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","5.36626"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","5.31941"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","6.17764"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","5.60512"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","5.60736"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","5.21238"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","5.71687"
"SDG Indicators","Azerbaijan","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","6.92578"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","1.19863"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","1.51331"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","1.34722"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","1.16175"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","1.06444"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","1.17042"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","1.0934"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","1.04313"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.909637"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","1.09749"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","1.09231"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","1.07271"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.919723"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.840563"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.824026"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.873538"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.767771"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.678078"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.597991"
"SDG Indicators","Bahamas","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","0.719289"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","0.628439"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","0.569343"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","0.525336"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","0.390413"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.322944"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.268688"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.292315"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.26483"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.337297"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.297667"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.290861"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.275746"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.274804"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.299901"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.315462"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.331847"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.290665"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.289197"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.303909"
"SDG Indicators","Bahrain","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","0.295125"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","23.2846"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","21.9254"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","20.9784"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","20.1826"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","19.3209"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","18.034"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","17.8065"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","17.5957"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","17.1046"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","17.0012"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","16.81"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","16.1776"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","15.4933"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","15.3516"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","14.783"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","14.0455"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","13.4135"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","13.0745"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","12.6803"
"SDG Indicators","Bangladesh","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","12.6452"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","2.05579"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","1.83399"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","1.92019"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","1.5949"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","1.53983"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","1.45325"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","1.3098"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","1.18267"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","1.41211"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","1.29759"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","1.22593"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","1.33034"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","1.42199"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","1.35403"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","1.30795"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","1.29358"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","1.30068"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","1.43905"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","1.33898"
"SDG Indicators","Barbados","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","1.60279"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","10.0999"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","9.7669"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","8.27695"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","8.44799"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","8.27315"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","8.33155"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","8.06409"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","8.41662"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","8.1309"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","8.89191"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","8.00187"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","8.13095"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","6.80909"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","7.30305"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","6.28321"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","6.89534"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","7.56583"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","6.59011"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","6.7845"
"SDG Indicators","Belarus","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","6.82931"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","1.10935"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","1.03314"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","1.02944"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","1.02291"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2005","%","0.840639"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2006","%","0.90727"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2007","%","0.887525"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2008","%","0.712338"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2009","%","0.645273"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2010","%","0.765104"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2011","%","0.648034"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2012","%","0.781227"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2013","%","0.681175"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2014","%","0.637836"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2015","%","0.686414"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2016","%","0.628434"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2017","%","0.665183"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2018","%","0.565289"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2019","%","0.626246"
"SDG Indicators","Belgium","Value","2.a.1 Agriculture value added share of GDP (%)","2020","%","0.719008"
"SDG Indicators","Belize","Value","2.a.1 Agriculture value added share of GDP (%)","2001","%","13.155"
"SDG Indicators","Belize","Value","2.a.1 Agriculture value added share of GDP (%)","2002","%","12.7884"
"SDG Indicators","Belize","Value","2.a.1 Agriculture value added share of GDP (%)","2003","%","14.5957"
"SDG Indicators","Belize","Value","2.a.1 Agriculture value added share of GDP (%)","2004","%","14.4212"
